,,,,,,,,,,,
,Time Series Workbook,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,"6202.0 Labour Force, Australia",,,,,,,,,,
,"Table 010. Labour force status by Sex, State and Territory - Trend, Seasonally adjusted and Original",,,,,,,,,,
,,,,,,,,,,,
,,,Enquiries,,,,,,,,
,,,,,,,,,,,
Data Item Description,,,Series Type,Series ID,Series Start,Series End,No. Obs.,Unit,Data Type,Freq.,Collection Month
,,,,,,,,,,,
> Employed part-time ;  > Males ;  > Queensland ;,,,Original,A84423512J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Males ;  > South Australia ;,,,Original,A84423596C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Males ;  > Western Australia ;,,,Original,A84423554F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Males ;  > Tasmania ;,,,Original,A84423526W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Males ;  > Northern Territory ;,,,Original,A84423568V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423540T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  Australia ;,,,Trend,A84423140F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423056R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  Australia ;,,,Original,A84423098L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  > New South Wales ;,,,Original,A84423722F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  > Victoria ;,,,Original,A84423806R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  > Queensland ;,,,Original,A84423736V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  > South Australia ;,,,Original,A84423820K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  > Western Australia ;,,,Original,A84423778T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  > Tasmania ;,,,Original,A84423750R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  > Northern Territory ;,,,Original,A84423792L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Employed part-time ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423764C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Employment to population ratio ;  Persons ;  Australia ;,,,Trend,A84423138V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423054K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  Australia ;,,,Original,A84423096J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > New South Wales ;,,,Trend,A84423944L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > New South Wales ;,,,Seasonally Adjusted,A84423272J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > New South Wales ;,,,Original,A84423608A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Victoria ;,,,Trend,A84424028X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Victoria ;,,,Seasonally Adjusted,A84423356T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Victoria ;,,,Original,A84423692C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Queensland ;,,,Trend,A84423958A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Queensland ;,,,Seasonally Adjusted,A84423286W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Queensland ;,,,Original,A84423622W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > South Australia ;,,,Trend,A84424042V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > South Australia ;,,,Seasonally Adjusted,A84423370L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > South Australia ;,,,Original,A84423706F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Western Australia ;,,,Trend,A84424000W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Western Australia ;,,,Seasonally Adjusted,A84423328J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Western Australia ;,,,Original,A84423664V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Tasmania ;,,,Trend,A84423972W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Tasmania ;,,,Seasonally Adjusted,A84423300F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Tasmania ;,,,Original,A84423636K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Northern Territory ;,,,Trend,A84424014K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Northern Territory ;,,,Original,A84423678J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,,,Trend,A84423986K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,,,Original,A84423650F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  Australia ;,,,Trend,A84423124F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  Australia ;,,,Seasonally Adjusted,A84423040W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  Australia ;,,,Original,A84423082V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > New South Wales ;,,,Trend,A84423832V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > New South Wales ;,,,Seasonally Adjusted,A84423160R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > New South Wales ;,,,Original,A84423496V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Victoria ;,,,Trend,A84423916C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Victoria ;,,,Seasonally Adjusted,A84423244X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Victoria ;,,,Original,A84423580K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Queensland ;,,,Trend,A84423846J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Queensland ;,,,Seasonally Adjusted,A84423174C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Queensland ;,,,Original,A84423510C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > South Australia ;,,,Trend,A84423930X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > South Australia ;,,,Seasonally Adjusted,A84423258L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > South Australia ;,,,Original,A84423594X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Western Australia ;,,,Trend,A84423888F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Western Australia ;,,,Seasonally Adjusted,A84423216R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Western Australia ;,,,Original,A84423552A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Tasmania ;,,,Trend,A84423860C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Tasmania ;,,,Seasonally Adjusted,A84423188T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Tasmania ;,,,Original,A84423524T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Northern Territory ;,,,Trend,A84423902R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Northern Territory ;,,,Original,A84423566R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Australian Capital Territory ;,,,Trend,A84423874T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423538F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  Australia ;,,,Trend,A84423152R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423068X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  Australia ;,,,Original,A84423110T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > New South Wales ;,,,Trend,A84424056J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > New South Wales ;,,,Seasonally Adjusted,A84423384A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > New South Wales ;,,,Original,A84423720A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Victoria ;,,,Trend,A84424140X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Victoria ;,,,Seasonally Adjusted,A84423468K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Victoria ;,,,Original,A84423804K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Queensland ;,,,Trend,A84424070C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Queensland ;,,,Seasonally Adjusted,A84423398R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Queensland ;,,,Original,A84423734R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > South Australia ;,,,Trend,A84424154L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > South Australia ;,,,Seasonally Adjusted,A84423482F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > South Australia ;,,,Original,A84423818X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Western Australia ;,,,Trend,A84424112R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Western Australia ;,,,Seasonally Adjusted,A84423440J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Western Australia ;,,,Original,A84423776L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Tasmania ;,,,Trend,A84424084T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Tasmania ;,,,Seasonally Adjusted,A84423412X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Tasmania ;,,,Original,A84423748C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Northern Territory ;,,,Trend,A84424126C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Northern Territory ;,,,Original,A84423790J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Australian Capital Territory ;,,,Trend,A84424098F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Employment to population ratio ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423762X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,Percent,PERCENT,Month,1
Unemployed total ;  Persons ;  Australia ;,,,Trend,A84423130A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423046K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  Australia ;,,,Original,A84423088J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > New South Wales ;,,,Trend,A84423938T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > New South Wales ;,,,Seasonally Adjusted,A84423266L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > New South Wales ;,,,Original,A84423602L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Victoria ;,,,Trend,A84424022K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Victoria ;,,,Seasonally Adjusted,A84423350C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Victoria ;,,,Original,A84423686J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Queensland ;,,,Trend,A84423952L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Queensland ;,,,Seasonally Adjusted,A84423280J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Queensland ;,,,Original,A84423616A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > South Australia ;,,,Trend,A84424036X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > South Australia ;,,,Seasonally Adjusted,A84423364T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > South Australia ;,,,Original,A84423700T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Western Australia ;,,,Trend,A84423994K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Western Australia ;,,,Seasonally Adjusted,A84423322V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Western Australia ;,,,Original,A84423658X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Tasmania ;,,,Trend,A84423966A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Tasmania ;,,,Seasonally Adjusted,A84423294W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Tasmania ;,,,Original,A84423630W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Northern Territory ;,,,Trend,A84424008R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Northern Territory ;,,,Original,A84423672V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Australian Capital Territory ;,,,Trend,A84423980W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  Persons ;  > Australian Capital Territory ;,,,Original,A84423644K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  Australia ;,,,Trend,A84423116F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  Australia ;,,,Seasonally Adjusted,A84423032W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  Australia ;,,,Original,A84423074V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > New South Wales ;,,,Trend,A84423826X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > New South Wales ;,,,Seasonally Adjusted,A84423154V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > New South Wales ;,,,Original,A84423490F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Victoria ;,,,Trend,A84423910R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Victoria ;,,,Seasonally Adjusted,A84423238C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Victoria ;,,,Original,A84423574R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Queensland ;,,,Trend,A84423840V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Queensland ;,,,Seasonally Adjusted,A84423168J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Queensland ;,,,Original,A84423504J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > South Australia ;,,,Trend,A84423924C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > South Australia ;,,,Seasonally Adjusted,A84423252X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > South Australia ;,,,Original,A84423588C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Western Australia ;,,,Trend,A84423882T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Western Australia ;,,,Seasonally Adjusted,A84423210A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Western Australia ;,,,Original,A84423546F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Tasmania ;,,,Trend,A84423854J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Tasmania ;,,,Seasonally Adjusted,A84423182C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Tasmania ;,,,Original,A84423518W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Northern Territory ;,,,Trend,A84423896F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Northern Territory ;,,,Original,A84423560A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Australian Capital Territory ;,,,Trend,A84423868W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423532T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  Australia ;,,,Trend,A84423144R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423060F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  Australia ;,,,Original,A84423102T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > New South Wales ;,,,Trend,A84424050V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > New South Wales ;,,,Seasonally Adjusted,A84423378F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > New South Wales ;,,,Original,A84423714F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Victoria ;,,,Trend,A84424134C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Victoria ;,,,Seasonally Adjusted,A84423462W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Victoria ;,,,Original,A84423798A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Queensland ;,,,Trend,A84424064J,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Queensland ;,,,Seasonally Adjusted,A84423392A,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Queensland ;,,,Original,A84423728V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > South Australia ;,,,Trend,A84424148T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > South Australia ;,,,Seasonally Adjusted,A84423476K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > South Australia ;,,,Original,A84423812K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Western Australia ;,,,Trend,A84424106V,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Western Australia ;,,,Seasonally Adjusted,A84423434L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Western Australia ;,,,Original,A84423770X,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Tasmania ;,,,Trend,A84424078W,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Tasmania ;,,,Seasonally Adjusted,A84423406C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Tasmania ;,,,Original,A84423742R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Northern Territory ;,,,Trend,A84424120R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Northern Territory ;,,,Original,A84423784L,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Australian Capital Territory ;,,,Trend,A84424092T,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
Unemployed total ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423756C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Unemployed looked for full-time work ;  Persons ;  Australia ;,,,Trend,A84423128R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Unemployed looked for full-time work ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423044F,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Unemployed looked for full-time work ;  Persons ;  Australia ;,,,Original,A84423086C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Unemployed looked for full-time work ;  Persons ;  > New South Wales ;,,,Original,A84423611R,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Unemployed looked for full-time work ;  Persons ;  > Victoria ;,,,Original,A84423695K,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
> Unemployed looked for full-time work ;  Persons ;  > Queensland ;,,,Original,A84423625C,1978-02-01 00:00:00,2026-06-01 00:00:00,581,000,STOCK,Month,1
